Id,Title,Location,Director,Rating,Genre
51127,Rising Chronicle,Stacks B,Ava Montgomery,3.9,Mystery
5113,Forgotten Trial,Reference Wing,Liam Whitaker,3.6,Sci-Fi
5114,Promise at Midnight,Riverside Branch,Evelyn Prescott,4.67,Animation
5115,Shadow at Midnight,Media Center,Mia Turner,4.3,Sci-Fi
5116,The Burning Paradox,Reference Wing,Amelia Blackwell,3.5,Sci-Fi
51167,Shattered Summit,Downtown Branch,Scarlett Kensington,3.8,Drama
5117,Final Voyage,Main Library - Floor 2,Sophia Marlowe,2.33,Animation
51174,The Shattered Letter,Stacks A,Emma Underwood,4.4,Sci-Fi
5118,Final River,Reference Wing,Abigail Whitaker,2.0,Romance
51182,Velvet Voyage,Periodicals Desk,Elijah Blackwell,4.2,Action
51185,The Crimson Voyage,Archives Room,Elijah Hughes,3.6,Action
51187,Kingdom at Midnight,Main Library - Floor 1,Daniel Prescott,4.4,Documentary
5119,The Hidden Voyage,Downtown Branch,James Underwood,2.0,Sci-Fi
51194,The Crimson Signal,North Campus Library,Amelia Ellis,3.7,Romance
512,Lonely Kingdom,Reference Wing,Sebastian Donovan,3.25,Adventure
5120,Forgotten Kingdom,Downtown Branch,Chloe Vasquez,3.78,Animation
51203,The Secret Trial,Main Library - Floor 1,Grace Jensen,4.4,Animation
51207,Hidden Horizon,Archives Room,Mason Prescott,4.7,Romance
51209,Letter at Midnight,Archives Room,Isabella Montgomery,4.1,Thriller
5121,Iron Empire,Stacks A,Logan Dawson,4.3,Animation
5122,The Broken Paradox,Main Library - Floor 1,Abigail Garcia,4.0,Mystery
5123,River at Midnight,Main Library - Floor 1,Isabella Ramirez,3.5,Thriller
5124,Burning Empire,North Campus Library,Olivia Fletcher,4.5,Thriller
51246,Final Horizon,North Campus Library,Ethan Donovan,4.0,Adventure
51249,Chronicle at Midnight,Main Library - Floor 1,Jackson Young,3.9,Thriller
5125,The Electric Chronicle,North Campus Library,Alexander Donovan,3.0,Action
51251,Shadow at Midnight,South Campus Library,Mia Montgomery,4.1,Animation
51255,Burning Shadow,Riverside Branch,Ella Blackwell,3.83,Thriller
5126,Crimson Promise,Stacks A,Sophia Lawson,4.0,Mystery
51265,The Electric Frontier,Stacks A,Noah Donovan,4.7,Sci-Fi
5127,Iron Kingdom,Archives Room,Harper Quincy,3.2,Comedy
51277,Harbor at Midnight,Riverside Branch,Daniel Vasquez,3.88,Animation
5128,Garden at Midnight,Main Library - Floor 1,Lucas Marlowe,2.53,Comedy
51287,Promise at Midnight,Stacks A,Evelyn Blackwell,3.6,Sci-Fi
5129,Paradox at Midnight,Archives Room,Mia Xu,3.7,Action
513,Echo at Midnight,Periodicals Desk,Amelia Hawthorne,4.2,Adventure
5130,Hidden Lantern,Archives Room,Michael Blackwell,3.4,Comedy
51300,Kingdom at Midnight,South Campus Library,Grace Ellis,4.1,Animation
51302,Letter at Midnight,North Campus Library,Ava Vasquez,3.3,Thriller
51304,Final Mirage,Stacks B,Ethan Sinclair,3.1,Action
5131,Voyage at Midnight,Downtown Branch,Ethan Jensen,3.0,Animation
51312,Fading Kingdom,South Campus Library,Alexander Lawson,4.5,Thriller
51314,Burning Signal,Media Center,Jackson Owens,3.7,Mystery
51317,Frontier at Midnight,Downtown Branch,Elijah Jensen,2.9,Adventure
5132,The Golden Letter,Main Library - Floor 2,Alexander Kensington,4.7,Documentary
51321,Midnight City,Main Library - Floor 2,Scarlett Anderson,4.9,Thriller
5133,Silent Mirage,Media Center,James Underwood,4.5,Action
5134,Burning Shadow,Downtown Branch,Noah Owens,2.5,Sci-Fi
51341,Echo at Midnight,Main Library - Floor 2,Liam Fletcher,3.6,Drama
5135,The Iron Summit,Stacks B,Emma Fletcher,3.85,Romance
51354,The Lonely Mirage,Media Center,Ava Vasquez,3.0,Thriller
51357,Mirage at Midnight,Main Library - Floor 1,Grace Underwood,4.5,Animation
5136,The Lonely Voyage,Stacks B,Henry Kensington,2.5,Thriller
5137,Letter at Midnight,Media Center,Ava Young,3.8,Sci-Fi
51372,Paradox at Midnight,Stacks B,Mason Turner,2.5,Animation
5138,Silent Paradox,South Campus Library,Chloe Fletcher,2.9,Mystery
51380,Lonely Empire,Periodicals Desk,Harper Sinclair,3.3,Comedy
5139,The Last Lantern,Downtown Branch,Daniel Fletcher,3.62,Comedy
514,The Burning Paradox,Periodicals Desk,Amelia Owens,3.66,Animation
5140,Garden at Midnight,Reference Wing,Sebastian Iverson,1.5,Sci-Fi
51402,Radiant Letter,Media Center,James Lawson,3.3,Drama
5141,Forgotten Shadow,Downtown Branch,Isabella Ellis,3.0,Romance
51412,The Crimson River,Riverside Branch,Benjamin Ramirez,3.29,Adventure
51418,Final Empire,Main Library - Floor 2,Logan Fletcher,3.0,Animation
5142,Signal at Midnight,Riverside Branch,Ava Montgomery,4.0,Action
5143,City at Midnight,Archives Room,Benjamin Turner,3.0,Romance
51433,City at Midnight,North Campus Library,Michael Sinclair,3.3,Action
5144,Mirage at Midnight,Periodicals Desk,James Blackwell,3.8,Adventure
5145,Trial at Midnight,North Campus Library,Ava Sinclair,2.75,Mystery
51455,Mirage at Midnight,Stacks B,Logan Lawson,4.5,Thriller
51457,The Wandering Trial,Archives Room,Ethan Hughes,4.2,Comedy
5146,Crimson Garden,Archives Room,Alexander Bennett,3.64,Action
5147,Broken City,Stacks A,Amelia Lawson,4.3,Sci-Fi
51471,Empire at Midnight,Media Center,Henry Quincy,4.0,Romance
5148,Radiant Lantern,Main Library - Floor 2,Mason Jensen,3.1,Mystery
51486,Chronicle at Midnight,North Campus Library,Sophia Hughes,4.4,Sci-Fi
5149,Last Echo,Main Library - Floor 2,Liam Whitaker,3.0,Comedy
51498,The Wandering Kingdom,Main Library - Floor 1,Noah Carter,1.5,Animation
515,Electric Promise,Media Center,Noah Garcia,3.77,Adventure
5150,Kingdom at Midnight,Main Library - Floor 2,Sebastian Quincy,4.0,Sci-Fi
51503,Voyage at Midnight,Periodicals Desk,Olivia Blackwell,3.8,Documentary
5151,Secret Paradox,Main Library - Floor 1,Ella Blackwell,2.77,Action
5152,Radiant Horizon,Media Center,Jackson Prescott,3.67,Adventure
51520,Signal at Midnight,Archives Room,Charlotte Hawthorne,2.5,Romance
51528,Electric Kingdom,Main Library - Floor 1,Noah Whitaker,3.8,Animation
5153,Shattered Chronicle,Main Library - Floor 2,Scarlett Prescott,3.0,Mystery
51535,Velvet City,Stacks B,Michael Owens,2.9,Animation
5154,The Last Trial,Media Center,Olivia Dawson,3.5,Sci-Fi
51540,The Broken Harbor,Reference Wing,Isabella Ellis,3.62,Animation
51545,Paradox at Midnight,North Campus Library,Noah Dawson,4.0,Comedy
5155,Letter at Midnight,Archives Room,Scarlett Marlowe,5.0,Drama
51559,Chronicle at Midnight,Riverside Branch,Logan Young,3.8,Adventure
5156,The Rising Horizon,Main Library - Floor 2,Ethan Prescott,4.3,Thriller
51562,The Velvet Mirage,Archives Room,Elijah Whitaker,3.38,Animation
51569,The Rising Lantern,Media Center,Liam Anderson,3.5,Documentary
5157,Crimson Shadow,Archives Room,Henry Vasquez,3.0,Drama
51573,The Electric River,Media Center,Sophia Lawson,3.8,Mystery
51575,Secret Signal,Archives Room,Amelia Quincy,2.92,Mystery
51577,Hidden Lantern,Downtown Branch,Mason Marlowe,3.8,Sci-Fi
51579,Lantern at Midnight,Media Center,Ava Vasquez,2.8,Thriller
5158,Iron Harbor,Media Center,Elijah Iverson,3.25,Drama
5159,Fading Signal,Archives Room,Elijah Xu,3.03,Drama
51596,Signal at Midnight,Stacks B,Abigail Xu,3.8,Mystery
516,The Crimson Summit,Media Center,Amelia Vasquez,3.02,Animation
5160,Frontier at Midnight,North Campus Library,Mason Dawson,3.5,Animation
51605,Letter at Midnight,Stacks A,Charlotte Iverson,3.5,Sci-Fi
5161,Rising Shadow,Reference Wing,Harper Sinclair,4.6,Animation
51617,Secret Mirage,Reference Wing,Ava Hughes,2.8,Drama
51619,The Broken Letter,South Campus Library,Jackson Prescott,3.8,Mystery
5162,The Fading Promise,Main Library - Floor 1,Grace Whitaker,4.6,Comedy
5163,The Rising Shadow,Stacks B,Emma Hughes,3.8,Comedy
51632,The Radiant Summit,North Campus Library,Isabella Marlowe,3.2,Drama
51638,Shadow at Midnight,Stacks A,Jackson Lawson,4.2,Animation
5164,Burning Letter,Periodicals Desk,Emma Bennett,4.5,Action
5165,Lantern at Midnight,Stacks A,Isabella Garcia,3.0,Sci-Fi
5166,River at Midnight,Riverside Branch,Sophia Kensington,4.0,Animation
51660,Paradox at Midnight,Media Center,Mia Underwood,3.42,Comedy
51662,Shattered Chronicle,Stacks A,James Hawthorne,3.64,Romance
51666,The Fading Echo,Media Center,Chloe Anderson,3.75,Mystery
5167,The Secret Harbor,Stacks B,Harper Prescott,5.0,Sci-Fi
51678,Forgotten Chronicle,South Campus Library,Abigail Blackwell,4.5,Thriller
5168,Paradox at Midnight,Periodicals Desk,Emma Hawthorne,4.0,Action
51686,The Lonely Letter,Riverside Branch,Ella Fletcher,4.1,Thriller
5169,Chronicle at Midnight,Main Library - Floor 1,Logan Underwood,4.62,Thriller
51691,Echo at Midnight,Periodicals Desk,Ella Donovan,3.9,Sci-Fi
51694,The Radiant Harbor,Main Library - Floor 2,Logan Young,4.0,Animation
51698,Voyage at Midnight,Stacks B,Alexander Anderson,3.4,Thriller
517,Crimson Paradox,Downtown Branch,Harper Montgomery,3.26,Mystery
5170,The Rising Lantern,Reference Wing,Mason Ramirez,3.33,Animation
51705,Golden City,Main Library - Floor 1,Scarlett Bennett,2.7,Comedy
51709,Secret Harbor,Archives Room,Daniel Marlowe,3.0,Drama
5171,Lantern at Midnight,Downtown Branch,Sebastian Prescott,2.91,Romance
5172,Shattered Echo,Reference Wing,Daniel Zimmerman,4.5,Romance
5173,The Wandering Garden,Stacks A,Amelia Donovan,3.5,Action
5174,Lonely Harbor,Media Center,Alexander Vasquez,3.8,Mystery
5175,The Golden Promise,Archives Room,Liam Zimmerman,2.8,Action
5176,The Silent Voyage,Stacks B,Emma Fletcher,3.9,Mystery
5177,Paradox at Midnight,Stacks B,Sebastian Hawthorne,3.5,Thriller
51773,Harbor at Midnight,Media Center,Sophia Young,3.8,Comedy
5178,Frontier at Midnight,Main Library - Floor 1,Scarlett Underwood,3.5,Action
5179,Garden at Midnight,Archives Room,Benjamin Prescott,2.8,Mystery
518,Wandering Kingdom,Archives Room,Jackson Underwood,2.5,Comedy
5180,Electric Frontier,Main Library - Floor 1,Scarlett Kensington,3.0,Animation
51800,Letter at Midnight,Stacks A,Michael Carter,4.0,Mystery
51809,Horizon at Midnight,Periodicals Desk,Amelia Quincy,3.0,Documentary
5181,Fading Promise,Reference Wing,Harper Anderson,4.9,Action
51817,The Forgotten Shadow,Media Center,Daniel Lawson,3.0,Action
5182,The Radiant Voyage,Periodicals Desk,Alexander Quincy,3.0,Action
51820,Echo at Midnight,Main Library - Floor 1,Sophia Donovan,4.2,Animation
5183,Velvet River,Periodicals Desk,Grace Whitaker,3.1,Action
51834,The Final Harbor,Reference Wing,Sebastian Hughes,3.35,Action
5184,Golden Garden,Stacks B,Mason Bennett,4.5,Comedy
51847,Horizon at Midnight,Periodicals Desk,Chloe Blackwell,3.4,Romance
5185,The Last Lantern,Stacks B,Evelyn Iverson,3.9,Drama
51857,Horizon at Midnight,Periodicals Desk,Benjamin Carter,3.6,Romance
5186,The Shattered Mirage,Archives Room,Evelyn Whitaker,3.4,Romance
5187,Rising Voyage,Media Center,Elijah Marlowe,3.0,Documentary
5188,Lonely Echo,Main Library - Floor 2,Alexander Young,3.8,Drama
51884,Harbor at Midnight,Media Center,Daniel Donovan,3.2,Comedy
51886,River at Midnight,Media Center,Liam Owens,3.3,Comedy
5189,Shattered Echo,Riverside Branch,Daniel Vasquez,3.0,Thriller
51891,Summit at Midnight,Stacks A,Chloe Underwood,4.0,Mystery
51894,The Shattered City,Stacks A,Elijah Garcia,3.0,Thriller
519,Signal at Midnight,Stacks A,Sophia Turner,2.52,Animation
5190,Broken Horizon,Downtown Branch,Ava Donovan,4.0,Romance
51903,Mirage at Midnight,Downtown Branch,Henry Lawson,2.12,Sci-Fi
51905,Rising Frontier,Archives Room,Henry Montgomery,4.1,Sci-Fi
51911,The Lonely Harbor,Stacks B,Scarlett Kensington,4.9,Sci-Fi
51917,Signal at Midnight,Media Center,Mason Jensen,3.4,Action
5192,The Lonely Voyage,South Campus Library,Logan Fletcher,3.8,Mystery
51921,The Lonely Letter,Downtown Branch,Ava Sinclair,3.0,Drama
51925,Last Letter,Main Library - Floor 1,Noah Nolan,2.92,Thriller
51927,Broken Empire,Reference Wing,Abigail Lawson,3.83,Mystery
5193,Voyage at Midnight,Periodicals Desk,Jackson Lawson,4.5,Action
51931,Voyage at Midnight,Riverside Branch,Jackson Ellis,3.17,Sci-Fi
51933,Chronicle at Midnight,Main Library - Floor 2,Ava Jensen,3.75,Sci-Fi
51935,Burning Frontier,Riverside Branch,Abigail Donovan,3.48,Thriller
51937,City at Midnight,Reference Wing,Jackson Montgomery,1.5,Mystery
51939,Frontier at Midnight,Reference Wing,James Iverson,3.05,Animation
5194,Velvet Chronicle,Stacks A,Ethan Whitaker,4.0,Documentary
5195,The Broken Echo,Reference Wing,Mia Nolan,4.5,Thriller
5196,The Burning Echo,Stacks B,Harper Kensington,4.3,Action
5197,The Silent City,Main Library - Floor 2,Amelia Blackwell,3.5,Adventure
5198,Forgotten River,Stacks B,Elijah Lawson,4.0,Action
5199,The Fading Shadow,Reference Wing,Charlotte Hughes,4.0,Adventure
51991,Letter at Midnight,North Campus Library,Evelyn Fletcher,4.0,Documentary
52,The Crimson Kingdom,Stacks A,Ava Donovan,3.47,Adventure
520,Signal at Midnight,Main Library - Floor 2,Mia Sinclair,3.15,Adventure
5200,Shadow at Midnight,Periodicals Desk,Benjamin Fletcher,3.1,Animation
52005,Midnight Paradox,Reference Wing,Elijah Ramirez,1.5,Comedy
52009,The Electric Trial,Archives Room,James Sinclair,3.2,Documentary
5201,Hidden Promise,Riverside Branch,Evelyn Ellis,3.4,Thriller
52016,The Last Paradox,North Campus Library,James Underwood,3.6,Action
5202,The Midnight Lantern,Reference Wing,Michael Nolan,4.0,Animation
5203,The Crimson Chronicle,Archives Room,Benjamin Whitaker,2.9,Romance
52033,Garden at Midnight,Archives Room,Ella Donovan,3.7,Sci-Fi
52037,Voyage at Midnight,Stacks A,Elijah Donovan,4.7,Drama
5204,The Last Mirage,South Campus Library,James Anderson,3.5,Mystery
52042,Empire at Midnight,North Campus Library,Olivia Bennett,4.0,Comedy
5205,The Secret Horizon,Downtown Branch,James Anderson,3.9,Animation
5206,Lonely River,North Campus Library,Noah Dawson,4.4,Mystery
5207,Letter at Midnight,Main Library - Floor 2,Ethan Kensington,3.3,Thriller
52078,Wandering Paradox,Stacks B,Michael Nolan,4.9,Adventure
5208,Harbor at Midnight,Main Library - Floor 1,Noah Fletcher,4.7,Adventure
52088,Shadow at Midnight,South Campus Library,Benjamin Turner,4.5,Comedy
5209,Frontier at Midnight,Periodicals Desk,Jackson Donovan,4.5,Action
521,The Burning Promise,Periodicals Desk,Noah Owens,3.34,Romance
5210,The Radiant Horizon,Periodicals Desk,Lucas Dawson,1.75,Adventure
52101,The Iron Signal,Stacks B,Ava Bennett,0.5,Romance
52104,Harbor at Midnight,Periodicals Desk,Ethan Young,4.8,Romance
52106,Voyage at Midnight,Stacks B,Alexander Zimmerman,3.3,Adventure
52108,The Velvet Letter,Main Library - Floor 1,Charlotte Fletcher,4.4,Mystery
5211,Horizon at Midnight,Media Center,Liam Nolan,4.4,Thriller
52118,Midnight Promise,North Campus Library,Amelia Ramirez,4.0,Comedy
5212,The Crimson Paradox,Stacks A,Emma Nolan,2.5,Romance
5213,The Golden Chronicle,Main Library - Floor 1,Henry Kensington,2.5,Adventure
5214,The Burning Mirage,Stacks A,Alexander Blackwell,3.4,Thriller
5215,Burning Kingdom,South Campus Library,James Hughes,3.0,Adventure
52153,The Burning Mirage,Stacks B,Sebastian Donovan,3.3,Comedy
5216,The Silent Lantern,South Campus Library,Amelia Dawson,4.7,Documentary
5217,City at Midnight,Archives Room,Benjamin Quincy,4.5,Animation
52170,Horizon at Midnight,Archives Room,Ethan Donovan,4.8,Thriller
52173,Chronicle at Midnight,Periodicals Desk,Noah Vasquez,4.4,Drama
5218,The Velvet Voyage,Stacks B,Henry Hughes,3.63,Sci-Fi
52180,Broken Lantern,Archives Room,Ava Fletcher,4.7,Drama
52182,Velvet Harbor,Periodicals Desk,Abigail Garcia,4.0,Mystery
52189,Shattered Garden,Stacks A,Liam Kensington,3.6,Sci-Fi
5219,Promise at Midnight,Main Library - Floor 1,Scarlett Blackwell,3.15,Animation
52199,Fading Garden,Stacks B,Benjamin Underwood,4.5,Mystery
522,Forgotten Signal,Downtown Branch,Grace Turner,3.46,Animation
5220,The Velvet Shadow,Main Library - Floor 2,Harper Carter,2.81,Adventure
52202,Chronicle at Midnight,Archives Room,Benjamin Kensington,3.9,Thriller
5221,Hidden Mirage,Reference Wing,Liam Montgomery,3.4,Documentary
5222,The Secret River,Stacks B,Evelyn Montgomery,3.08,Documentary
52224,Chronicle at Midnight,Riverside Branch,Ava Zimmerman,3.3,Romance
52227,Empire at Midnight,Downtown Branch,Elijah Kensington,3.7,Romance
5223,The Velvet Paradox,North Campus Library,Charlotte Montgomery,2.8,Comedy
52237,Secret Shadow,Periodicals Desk,Abigail Donovan,4.1,Action
5224,Echo at Midnight,Stacks B,Noah Blackwell,4.5,Adventure
52241,Last Frontier,Main Library - Floor 2,Ava Whitaker,3.5,Thriller
52245,The Lonely Kingdom,Main Library - Floor 1,Abigail Hawthorne,3.07,Sci-Fi
5225,Velvet Empire,Media Center,Liam Prescott,3.87,Adventure
5226,The Silent Harbor,North Campus Library,Michael Whitaker,4.9,Documentary
52265,Wandering Garden,Stacks A,Sebastian Donovan,3.7,Documentary
5227,The Silent Signal,Archives Room,Scarlett Young,3.6,Action
52273,Voyage at Midnight,Reference Wing,Scarlett Bennett,4.2,Mystery
52279,Lonely Empire,South Campus Library,Amelia Kensington,2.67,Action
5228,Summit at Midnight,Stacks A,Ethan Carter,5.0,Romance
52281,The Wandering Shadow,Downtown Branch,Henry Carter,3.9,Romance
52283,River at Midnight,Downtown Branch,Daniel Fletcher,2.33,Comedy
52285,Voyage at Midnight,Periodicals Desk,Isabella Whitaker,0.5,Action
52287,Electric Lantern,Main Library - Floor 1,Amelia Turner,2.8,Comedy
5229,Hidden Shadow,Periodicals Desk,Mason Ramirez,4.1,Mystery
52299,The Broken Mirage,Downtown Branch,Henry Carter,3.25,Adventure
523,Crimson Garden,Main Library - Floor 2,Isabella Montgomery,3.27,Romance
5230,Mirage at Midnight,Main Library - Floor 1,Benjamin Prescott,5.0,Documentary
5231,Signal at Midnight,Downtown Branch,Ella Sinclair,3.75,Romance
52319,Golden Horizon,Stacks A,Harper Blackwell,4.06,Action
5232,Signal at Midnight,Riverside Branch,Benjamin Anderson,4.25,Romance
52321,Garden at Midnight,South Campus Library,Ethan Ellis,3.1,Comedy
52326,Silent Harbor,Downtown Branch,Benjamin Ramirez,3.5,Sci-Fi
52328,The Rising Frontier,Stacks A,Mason Carter,3.85,Mystery
5233,Empire at Midnight,Main Library - Floor 2,Jackson Nolan,4.0,Thriller
5234,The Burning Lantern,Downtown Branch,Evelyn Xu,4.5,Comedy
5235,The Crimson Letter,Stacks A,Liam Vasquez,3.75,Animation
52352,The Final Signal,Archives Room,Lucas Fletcher,3.5,Comedy
52356,The Fading Kingdom,Reference Wing,Noah Owens,3.5,Mystery
5236,Letter at Midnight,Main Library - Floor 1,Sebastian Ellis,3.0,Action
52365,The Final City,Downtown Branch,Abigail Nolan,3.3,Drama
5237,Iron Shadow,Stacks A,Mia Donovan,4.0,Comedy
52375,Midnight Summit,Main Library - Floor 2,Abigail Underwood,2.83,Romance
52378,Golden Garden,Downtown Branch,Amelia Underwood,3.3,Sci-Fi
5238,Burning River,South Campus Library,Grace Blackwell,4.5,Romance
5239,The Hidden Chronicle,Archives Room,Daniel Underwood,4.0,Adventure
524,Secret Chronicle,Downtown Branch,Chloe Quincy,3.3,Drama
5240,Signal at Midnight,Main Library - Floor 1,Michael Blackwell,2.9,Mystery
5241,The Rising Garden,Archives Room,Alexander Ellis,3.0,Comedy
52413,The Hidden Harbor,Downtown Branch,Harper Ramirez,3.9,Adventure
52418,The Secret Echo,Stacks B,Scarlett Zimmerman,3.5,Comedy
5242,Iron Summit,Media Center,Chloe Marlowe,3.2,Action
52424,Radiant Trial,Periodicals Desk,Isabella Hawthorne,3.8,Animation
52427,Shadow at Midnight,Main Library - Floor 1,Daniel Kensington,3.8,Action
5243,Last Signal,Periodicals Desk,Elijah Nolan,4.9,Animation
52435,Hidden Chronicle,Downtown Branch,Harper Lawson,4.06,Animation
5244,Frontier at Midnight,Media Center,Evelyn Blackwell,3.67,Action
52443,The Silent Trial,Archives Room,Henry Anderson,3.5,Sci-Fi
52448,The Final Horizon,Main Library - Floor 1,Sophia Bennett,4.0,Documentary
5245,Shattered Mirage,Stacks A,Alexander Turner,3.3,Adventure
52456,Frontier at Midnight,Media Center,Ava Whitaker,2.5,Documentary
52458,Summit at Midnight,Riverside Branch,Isabella Hawthorne,3.22,Comedy
5246,Silent River,Main Library - Floor 1,Isabella Zimmerman,2.0,Thriller
52460,Garden at Midnight,Main Library - Floor 2,Elijah Whitaker,2.67,Documentary
52462,Voyage at Midnight,Downtown Branch,Michael Jensen,3.25,Romance
5247,The Electric Lantern,Reference Wing,Ethan Montgomery,3.62,Romance
5248,Crimson Summit,Archives Room,Logan Anderson,1.5,Thriller
52489,Lantern at Midnight,Downtown Branch,Abigail Bennett,3.7,Adventure
5249,Silent River,Archives Room,Lucas Kensington,4.6,Sci-Fi
52495,The Iron Horizon,Riverside Branch,Michael Sinclair,3.9,Thriller
525,Voyage at Midnight,Main Library - Floor 1,Logan Garcia,3.0,Mystery
5250,The Forgotten Empire,Periodicals Desk,Scarlett Ellis,3.5,Action
5251,Forgotten Garden,Riverside Branch,Chloe Fletcher,1.0,Drama
5252,Forgotten River,Downtown Branch,Grace Ellis,3.3,Mystery
52528,Last River,South Campus Library,Mia Blackwell,3.0,Sci-Fi
5253,The Forgotten Shadow,Media Center,Henry Garcia,4.2,Animation
5254,The Midnight Frontier,South Campus Library,Alexander Garcia,3.22,Animation
52545,Chronicle at Midnight,Stacks A,Amelia Prescott,3.9,Adventure
52548,The Midnight Mirage,Downtown Branch,Harper Young,3.7,Romance
5255,Echo at Midnight,South Campus Library,Mason Bennett,1.0,Thriller
52551,Shadow at Midnight,Periodicals Desk,Lucas Vasquez,4.4,Documentary
5256,The Shattered Mirage,Archives Room,Noah Whitaker,5.0,Animation
52561,The Midnight Shadow,Media Center,Logan Blackwell,3.7,Sci-Fi
5257,Trial at Midnight,North Campus Library,Evelyn Lawson,3.1,Adventure
52570,The Crimson Garden,Main Library - Floor 2,Benjamin Ramirez,4.0,Thriller
52572,The Hidden City,Riverside Branch,Ethan Ramirez,3.2,Thriller
52579,The Forgotten Chronicle,North Campus Library,Noah Fletcher,3.2,Comedy
5258,Iron Summit,Media Center,Liam Carter,3.17,Drama
52581,The Rising Harbor,Stacks B,Elijah Blackwell,3.1,Sci-Fi
52583,Kingdom at Midnight,Reference Wing,Mason Underwood,3.8,Documentary
52589,Forgotten Chronicle,Stacks A,Michael Jensen,3.0,Action
5259,The Last Kingdom,Main Library - Floor 2,Jackson Xu,4.9,Thriller
52591,Last Paradox,South Campus Library,Grace Xu,3.25,Drama
526,The Last Garden,Archives Room,Emma Hughes,3.0,Action
5260,Golden Letter,Stacks A,Amelia Lawson,3.8,Sci-Fi
52604,Shadow at Midnight,North Campus Library,Emma Hawthorne,3.68,Adventure
52606,The Burning Trial,Periodicals Desk,Charlotte Hughes,3.67,Action
5261,Rising River,Media Center,Ella Hughes,4.4,Adventure
52617,Secret River,Riverside Branch,Noah Prescott,4.4,Sci-Fi
5262,The Shattered Kingdom,Downtown Branch,Amelia Turner,4.9,Thriller
5263,City at Midnight,Main Library - Floor 1,Ella Bennett,3.1,Drama
52634,Letter at Midnight,Periodicals Desk,James Ellis,4.9,Sci-Fi
5264,The Radiant River,Stacks B,Ethan Hughes,3.58,Sci-Fi
52641,Rising City,South Campus Library,Benjamin Fletcher,2.8,Adventure
52644,Shattered Promise,Reference Wing,Sebastian Bennett,3.0,Romance
5265,The Radiant Empire,Stacks B,Henry Hawthorne,2.84,Drama
5266,Iron River,Riverside Branch,Daniel Jensen,3.16,Romance
52660,Lantern at Midnight,North Campus Library,Noah Turner,4.3,Drama
52666,Empire at Midnight,Stacks B,James Ramirez,4.0,Thriller
52668,The Iron Promise,Media Center,Jackson Ellis,3.5,Drama
5267,Shattered Garden,Archives Room,Alexander Xu,3.15,Animation
52672,The Radiant Mirage,North Campus Library,Elijah Xu,4.8,Action
5268,Radiant Garden,Main Library - Floor 1,Amelia Garcia,1.0,Drama
5269,The Velvet Summit,Downtown Branch,Noah Turner,3.3,Drama
52690,Voyage at Midnight,Archives Room,Emma Prescott,4.8,Romance
52694,Harbor at Midnight,North Campus Library,Liam Zimmerman,3.29,Sci-Fi
527,The Silent Summit,Main Library - Floor 1,Harper Whitaker,4.25,Sci-Fi
5270,Wandering River,Main Library - Floor 1,Liam Young,3.9,Mystery
52704,Voyage at Midnight,Main Library - Floor 2,Evelyn Lawson,4.6,Comedy
52709,Trial at Midnight,Riverside Branch,Logan Owens,4.0,Thriller
5271,Hidden Signal,Main Library - Floor 2,Benjamin Carter,4.0,Thriller
52712,The Radiant Kingdom,Main Library - Floor 2,Henry Sinclair,3.25,Documentary
52715,Paradox at Midnight,Main Library - Floor 1,Sebastian Zimmerman,1.5,Comedy
52717,Silent River,Archives Room,Emma Donovan,2.5,Animation
5272,Midnight Shadow,Archives Room,Isabella Owens,4.0,Mystery
52722,Summit at Midnight,Main Library - Floor 1,Amelia Bennett,2.92,Romance
52724,Broken Frontier,Downtown Branch,Grace Hughes,3.0,Romance
5273,The Final Empire,Reference Wing,Jackson Quincy,2.9,Mystery
52730,Golden Empire,South Campus Library,Logan Xu,2.5,Mystery
5274,Frontier at Midnight,Media Center,Ella Garcia,4.7,Animation
52742,Empire at Midnight,South Campus Library,Isabella Carter,3.5,Adventure
5275,Burning Echo,Reference Wing,Ella Anderson,3.4,Thriller
5276,Harbor at Midnight,Archives Room,Harper Xu,4.5,Mystery
52767,The Shattered Empire,Downtown Branch,Ethan Zimmerman,4.0,Thriller
5277,The Silent Shadow,Periodicals Desk,Benjamin Nolan,4.0,Adventure
52773,Voyage at Midnight,Stacks A,Isabella Underwood,4.1,Thriller
5278,Signal at Midnight,Stacks A,Elijah Sinclair,2.5,Action
52781,The Broken Empire,Archives Room,Isabella Hughes,2.9,Adventure
52784,Horizon at Midnight,North Campus Library,Daniel Lawson,4.5,Romance
5279,The Secret Horizon,Downtown Branch,Mia Ellis,4.33,Action
52796,Lantern at Midnight,Main Library - Floor 1,Alexander Prescott,4.6,Documentary
528,The Broken Trial,Media Center,Harper Underwood,3.25,Drama
5280,The Fading Lantern,Archives Room,Scarlett Ramirez,3.6,Mystery
52804,Hidden Harbor,Stacks B,Grace Anderson,4.7,Drama
52806,Empire at Midnight,Reference Wing,Alexander Ellis,3.0,Documentary
5281,Trial at Midnight,Stacks B,Sophia Young,3.4,Action
52813,The Secret Horizon,South Campus Library,Henry Underwood,3.7,Animation
5282,The Crimson Empire,Stacks B,Liam Owens,3.92,Romance
5283,Shadow at Midnight,Downtown Branch,Henry Xu,3.33,Adventure
52831,City at Midnight,Reference Wing,Elijah Underwood,4.0,Action
